일자,구매일련번호,거래처코드,품목코드,품목명,규격,재질,도금,수량
2019/07/19,2019/07/19-2,1341478128,SW27S45C,스프링와샤,27,S45C,,24
2019/07/19,2019/07/19-2,1341478128,FH1S410S304,접시태핑1종(+),4*10,STS304,,"1,000"
2019/07/19,2019/07/19-3,2158116699,TS2045S10T,T/S건축용볼트(B/N/PW),20*45,S10T,,90
2019/07/19,2019/07/19-3,2158116699,TS2065S10T,T/S건축용볼트(B/N/PW),20*65,S10T,,346
2019/07/19,2019/07/19-4,1408156403,FHL386S304,후렌지육각스크류,"3.8*6""",STS304,,800
2019/07/19,2019/07/19-5,2490500181,STUDB10280S304,스터드볼트,10*280,STS304,,50
2019/07/19,2019/07/19-6,1242598986,ALLT,기타,,철,용융,48
2019/07/19,2019/07/19-6,1242598986,CA20240SHDG,케미칼앙카,20*240,철,용융,168
2019/07/19,2019/07/19-7,1408195390,FS1475B,피셔,14*75,플라스틱,검정,800
2019/07/19,2019/07/19-8,1138117524,EN24SZY,아이너트,24,철,천연색,500
2019/07/19,2019/07/19-8,1138117524,CA16190SZW,케미칼앙카,16*190,철,백색,200
2019/07/19,2019/07/19-9,6068161686,CN16S304,캡너트,16,STS304,,200
2019/07/19,2019/07/19-10,1273962747,HB535S304,육각볼트,5*35,STS304,,200
2019/07/19,2019/07/19-10,1273962747,PHM650S304,냄비머신(+),6*50,STS304,,200
2019/07/20,2019/07/20-1,1242598986,ALLT,기타,,,,64
2019/07/20,2019/07/20-1,1242598986,ALLT,기타,,,,1
2019/07/22,2019/07/22-1,1378623124,SETA3870S304,세트앙카,3/8*70,STS304,,"1,000"
2019/07/22,2019/07/22-2,2158116699,HN20S,육각너트,20,철,무도금,"1,200"
2019/07/22,2019/07/22-2,2158116699,SW20HDG,스프링와샤,20,철,용융,200
2019/07/22,2019/07/22-3,1132330740,ALLT,기타,,SUS303,,100
2019/07/22,2019/07/22-3,1132330740,ALLT,기타,,SUS303,,100
2019/07/22,2019/07/22-3,1132330740,ALLT,기타,,SUS303,,100
2019/07/22,2019/07/22-4,1398122859,HN4SN,육각너트,4,철,니켈,"2,000"
2019/07/22,2019/07/22-4,1398122859,ALLT,기타,,,,1
2019/07/22,2019/07/22-5,1348155132,SB363SN,지지대볼트,3*6*3,철,니켈,"2,000"
2019/07/22,2019/07/22-6,6028601041,ALLT,기타,,B7,H.D.G,20
2019/07/22,2019/07/22-6,6028601041,ALLT,기타,,2H,H.D.G,20
2019/07/22,2019/07/22-6,6028601041,ALLT,기타,,F436,H.D.G,20
2019/07/22,2019/07/22-6,6028601041,ALLT,기타,,B7,H.D.G,100
2019/07/22,2019/07/22-6,6028601041,ALLT,기타,,2H,H.D.G,100
2019/07/22,2019/07/22-6,6028601041,ALLT,기타,,F436,H.D.F,100
2019/07/22,2019/07/22-7,6158148595,ALLT,기타,,A307-A,HDG,"50,000"
2019/07/22,2019/07/22-7,6158148595,ALLT,기타,,A307-A,HDG,"50,000"
2019/07/22,2019/07/22-7,6158148595,DC,할인,,,,1
2019/07/22,2019/07/22-8,2128188758,SHSH1020CM10N,셈스렌치볼트,10*20(PW+SW),10.9T,니켈,300
2019/07/22,2019/07/22-8,2128188758,HSH455CM10N,렌치볼트,4*55,10.9T,니켈,"1,500"
2019/07/22,2019/07/22-9,1242598986,ALLT,기타,,철,무도금,272
2019/07/22,2019/07/22-9,1242598986,ALLT,기타,,철,무도금,68
2019/07/22,2019/07/22-9,1242598986,11114,운송비,,,,1
2019/07/23,2019/07/23-1,5148134497,HBFT16100CM10,육각볼트(전산),16*100,10.9T,,480
2019/07/23,2019/07/23-2,2158116699,HB1240CM10,육각볼트,12*40,10.9T,,"2,800"
2019/07/23,2019/07/23-2,2158116699,HN16CM10,육각너트,16,10T,,"2,800"
2019/07/23,2019/07/23-2,2158116699,HN12CM10,육각너트,12,10T,,"3,600"
2019/07/23,2019/07/23-2,2158116699,PW12S45C,평와샤,12,S45C,,"6,000"
2019/07/23,2019/07/23-2,2158116699,PW16S45C,평와샤,16,S45C,,"3,400"
2019/07/23,2019/07/23-2,2158116699,SW12S45C,스프링와샤,12,S45C,,"4,000"
2019/07/23,2019/07/23-2,2158116699,SW16S45C,스프링와샤,16,S45C,,"1,000"
2019/07/23,2019/07/23-2,2158116699,HN16SZW,육각너트,16,철,백색,700
2019/07/23,2019/07/23-3,4228600112,HB1640SZY,육각볼트,16*40,철,천연색,-427
2019/07/23,2019/07/23-3,4228600112,HB1645SZY,육각볼트,16*45,철,천연색,-580
2019/07/23,2019/07/23-3,4228600112,HB1650SZY,육각볼트,16*50,철,천연색,-16
2019/07/23,2019/07/23-3,4228600112,HB1680SZY,육각볼트,16*80,철,천연색,-67
2019/07/23,2019/07/23-3,4228600112,CA16190SZW,케미칼앙카,16*190,철,백색,-16
2019/07/23,2019/07/23-3,4228600112,CA20300SZW,케미칼앙카,20*300,철,백색,-80
2019/07/23,2019/07/23-3,4228600112,HN16SZY,육각너트,16,철,천연색,"-1,114"
2019/07/23,2019/07/23-3,4228600112,HN20S,육각너트,20,철,무도금,-80
2019/07/23,2019/07/23-3,4228600112,PW16SZY,평와샤,16,철,천연색,-951
2019/07/23,2019/07/23-3,4228600112,SW16SZY,스프링와샤,16,철,천연색,"-1,106"
2019/07/23,2019/07/23-3,4228600112,PW20SZY,평와샤,20,철,천연색,-80
2019/07/23,2019/07/23-3,4228600112,SW20SZY,스프링와샤,20,철,천연색,-80
2019/07/23,2019/07/23-3,4228600112,TW16SZY,테퍼와샤(5도),16,철,천연색,-171
2019/07/23,2019/07/23-3,4228600112,HB1640SGEO,육각볼트,16*40,철,지오메트,427
2019/07/23,2019/07/23-3,4228600112,HB1645SGEO,육각볼트,16*45,철,지오메트,580
2019/07/23,2019/07/23-3,4228600112,HB1650SGEO,육각볼트,16*50,철,지오메트,16
2019/07/23,2019/07/23-3,4228600112,HB1680SG,육각볼트,16*80,철,지오메트,67
2019/07/23,2019/07/23-3,4228600112,CA16190SG,케미칼앙카,16*190,철,지오메트,16
2019/07/23,2019/07/23-3,4228600112,CA20300SG,케미칼앙카,20*300,철,지오메트,80
2019/07/23,2019/07/23-3,4228600112,HN16SGEO,육각너트,16,철,지오메트,"1,114"
2019/07/23,2019/07/23-3,4228600112,HN20SGEO,육각너트,20,철,지오메트,80
2019/07/23,2019/07/23-3,4228600112,PW16SGEO,평와샤,16,철,지오메트,951
2019/07/23,2019/07/23-3,4228600112,SW16SGEO,스프링와샤,16,철,지오메트,"1,106"
